dataset,mol_id,strategy,generator_group,k,n_candidates,baseline_method,baseline_success,baseline_rmsd,selector_method,selector_success,selector_rmsd,oracle_method,oracle_success,oracle_rmsd
posebusters_benchmark,8A2D_KXY,same_generator,NeuralPlexer,4,4,public_neuralplexer_relaxedTrue_rep1,False,18.59482824414864,public_neuralplexer_relaxedTrue_rep1,False,18.59482824414864,public_neuralplexer_relaxedTrue_rep2,False,16.161861636379314
posebusters_benchmark,8A2D_KXY,same_generator,DynamicBind,4,2,public_dynamicbind_relaxedFalse_rep-1,False,13.593836354932844,public_dynamicbind_relaxedTrue_rep-1,False,13.69157218209622,public_dynamicbind_relaxedFalse_rep-1,False,13.593836354932844
posebusters_benchmark,8A2D_KXY,same_generator,RFAA,4,2,public_rfaa_relaxedTrue_rep1,False,,public_rfaa_relaxedFalse_rep1,False,,public_rfaa_relaxedTrue_rep1,False,
posebusters_benchmark,8A2D_KXY,cross_generator_balanced,,8,8,public_boltz_relaxedFalse_rep1,False,4.574987627974796,Vina/Meeko full,False,9.77083646702298,public_boltz_relaxedFalse_rep1,False,4.574987627974796
posebusters_benchmark,8A2D_KXY,same_generator,Boltz,8,8,public_boltz_relaxedFalse_rep1,False,4.574987627974796,public_boltz_relaxedFalse_rep2,False,2.071085666839437,public_boltz_relaxedFalse_rep2,False,2.071085666839437
posebusters_benchmark,8A2D_KXY,same_generator,Chai,8,7,public_chai_relaxedFalse_rep1,False,12.830090595442387,Chai-1 full receptor s5/t200,False,3.837922308997413,Chai-1 full receptor s5/t200,False,3.837922308997413
posebusters_benchmark,8A2D_KXY,same_generator,DiffDock,8,7,public_diffdock_relaxedFalse_rep1,False,18.70098280010428,DiffDock-L default s10/t20,False,14.942939749075135,DiffDock-L default s10/t20,False,14.942939749075135
posebusters_benchmark,8A2D_KXY,same_generator,NeuralPlexer,8,6,public_neuralplexer_relaxedTrue_rep1,False,18.59482824414864,public_neuralplexer_relaxedFalse_rep2,False,15.70136915467656,public_neuralplexer_relaxedFalse_rep2,False,15.70136915467656
posebusters_benchmark,8A2D_KXY,same_generator,DynamicBind,8,2,public_dynamicbind_relaxedFalse_rep-1,False,13.593836354932844,public_dynamicbind_relaxedTrue_rep-1,False,13.69157218209622,public_dynamicbind_relaxedFalse_rep-1,False,13.593836354932844
posebusters_benchmark,8A2D_KXY,same_generator,RFAA,8,2,public_rfaa_relaxedTrue_rep1,False,,public_rfaa_relaxedFalse_rep1,False,,public_rfaa_relaxedTrue_rep1,False,
posebusters_benchmark,8A2D_KXY,cross_generator_balanced,,16,16,public_boltz_relaxedFalse_rep1,False,4.574987627974796,Vina/Meeko full,False,9.77083646702298,public_boltz_ss_relaxedFalse_rep1,False,4.478473323190684
posebusters_benchmark,8A2D_KXY,same_generator,Boltz,16,14,public_boltz_relaxedFalse_rep1,False,4.574987627974796,public_boltz_ss_relaxedFalse_rep3,True,1.956192656406724,public_boltz_ss_relaxedTrue_rep3,True,1.956192656406724
posebusters_benchmark,8A2D_KXY,same_generator,Chai,16,7,public_chai_relaxedFalse_rep1,False,12.830090595442387,Chai-1 full receptor s5/t200,False,3.837922308997413,Chai-1 full receptor s5/t200,False,3.837922308997413
posebusters_benchmark,8A2D_KXY,same_generator,DiffDock,16,7,public_diffdock_relaxedFalse_rep1,False,18.70098280010428,DiffDock-L default s10/t20,False,14.942939749075135,DiffDock-L default s10/t20,False,14.942939749075135
posebusters_benchmark,8A2D_KXY,same_generator,NeuralPlexer,16,6,public_neuralplexer_relaxedTrue_rep1,False,18.59482824414864,public_neuralplexer_relaxedFalse_rep2,False,15.70136915467656,public_neuralplexer_relaxedFalse_rep2,False,15.70136915467656
posebusters_benchmark,8A2D_KXY,same_generator,DynamicBind,16,2,public_dynamicbind_relaxedFalse_rep-1,False,13.593836354932844,public_dynamicbind_relaxedTrue_rep-1,False,13.69157218209622,public_dynamicbind_relaxedFalse_rep-1,False,13.593836354932844
posebusters_benchmark,8A2D_KXY,same_generator,RFAA,16,2,public_rfaa_relaxedTrue_rep1,False,,public_rfaa_relaxedFalse_rep1,False,,public_rfaa_relaxedTrue_rep1,False,
posebusters_benchmark,8A2D_KXY,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,4.574987627974796,public_boltz_relaxedFalse_rep2,False,2.071085666839437,public_boltz_relaxedFalse_rep2,False,2.071085666839437
posebusters_benchmark,8A2D_KXY,same_generator,Boltz,32,14,public_boltz_relaxedFalse_rep1,False,4.574987627974796,public_boltz_ss_relaxedFalse_rep3,True,1.956192656406724,public_boltz_ss_relaxedTrue_rep3,True,1.956192656406724
posebusters_benchmark,8A2D_KXY,same_generator,Chai,32,7,public_chai_relaxedFalse_rep1,False,12.830090595442387,Chai-1 full receptor s5/t200,False,3.837922308997413,Chai-1 full receptor s5/t200,False,3.837922308997413
posebusters_benchmark,8A2D_KXY,same_generator,DiffDock,32,7,public_diffdock_relaxedFalse_rep1,False,18.70098280010428,DiffDock-L default s10/t20,False,14.942939749075135,DiffDock-L default s10/t20,False,14.942939749075135
posebusters_benchmark,8A2D_KXY,same_generator,NeuralPlexer,32,6,public_neuralplexer_relaxedTrue_rep1,False,18.59482824414864,public_neuralplexer_relaxedFalse_rep2,False,15.70136915467656,public_neuralplexer_relaxedFalse_rep2,False,15.70136915467656
posebusters_benchmark,8A2D_KXY,same_generator,DynamicBind,32,2,public_dynamicbind_relaxedFalse_rep-1,False,13.593836354932844,public_dynamicbind_relaxedTrue_rep-1,False,13.69157218209622,public_dynamicbind_relaxedFalse_rep-1,False,13.593836354932844
posebusters_benchmark,8A2D_KXY,same_generator,RFAA,32,2,public_rfaa_relaxedTrue_rep1,False,,public_rfaa_relaxedFalse_rep1,False,,public_rfaa_relaxedTrue_rep1,False,
posebusters_benchmark,8AAU_LH0,cross_generator_balanced,,1,1,public_boltz_relaxedFalse_rep1,True,0.7754803030189552,public_boltz_relaxedFalse_rep1,True,0.7754803030189552,public_boltz_relaxedFalse_rep1,True,0.7754803030189552
posebusters_benchmark,8AAU_LH0,same_generator,Boltz,1,1,public_boltz_relaxedFalse_rep1,True,0.7754803030189552,public_boltz_relaxedFalse_rep1,True,0.7754803030189552,public_boltz_relaxedFalse_rep1,True,0.7754803030189552
posebusters_benchmark,8AAU_LH0,same_generator,Chai,1,1,public_chai_relaxedTrue_rep1,True,1.764481312717413,public_chai_relaxedTrue_rep1,True,1.764481312717413,public_chai_relaxedTrue_rep1,True,1.764481312717413
posebusters_benchmark,8AAU_LH0,same_generator,DiffDock,1,1,public_diffdock_relaxedFalse_rep1,True,1.2376926269833266,public_diffdock_relaxedFalse_rep1,True,1.2376926269833266,public_diffdock_relaxedFalse_rep1,True,1.2376926269833266
posebusters_benchmark,8AAU_LH0,same_generator,NeuralPlexer,1,1,public_neuralplexer_relaxedFalse_rep3,False,6.648295958865449,public_neuralplexer_relaxedFalse_rep3,False,6.648295958865449,public_neuralplexer_relaxedFalse_rep3,False,6.648295958865449
posebusters_benchmark,8AAU_LH0,same_generator,DynamicBind,1,1,public_dynamicbind_relaxedFalse_rep-1,False,3.997777481486618,public_dynamicbind_relaxedFalse_rep-1,False,3.997777481486618,public_dynamicbind_relaxedFalse_rep-1,False,3.997777481486618
posebusters_benchmark,8AAU_LH0,same_generator,RFAA,1,1,public_rfaa_relaxedTrue_rep1,True,1.4836942885418989,public_rfaa_relaxedTrue_rep1,True,1.4836942885418989,public_rfaa_relaxedTrue_rep1,True,1.4836942885418989
posebusters_benchmark,8AAU_LH0,cross_generator_balanced,,2,2,public_boltz_relaxedFalse_rep1,True,0.7754803030189552,public_diffdock_relaxedFalse_rep1,True,1.2376926269833266,public_boltz_relaxedFalse_rep1,True,0.7754803030189552
posebusters_benchmark,8AAU_LH0,same_generator,Boltz,2,2,public_boltz_relaxedFalse_rep1,True,0.7754803030189552,public_boltz_relaxedFalse_rep1,True,0.7754803030189552,public_boltz_relaxedFalse_rep1,True,0.7754803030189552
posebusters_benchmark,8AAU_LH0,same_generator,Chai,2,2,public_chai_relaxedTrue_rep1,True,1.764481312717413,public_chai_relaxedFalse_rep1,True,0.9232514414820056,public_chai_relaxedFalse_rep1,True,0.9232514414820056
posebusters_benchmark,8AAU_LH0,same_generator,DiffDock,2,2,public_diffdock_relaxedFalse_rep1,True,1.2376926269833266,public_diffdock_relaxedFalse_rep1,True,1.2376926269833266,public_diffdock_relaxedFalse_rep1,True,1.2376926269833266
posebusters_benchmark,8AAU_LH0,same_generator,NeuralPlexer,2,2,public_neuralplexer_relaxedFalse_rep3,False,6.648295958865449,public_neuralplexer_relaxedTrue_rep1,False,6.777762095974572,public_neuralplexer_relaxedFalse_rep3,False,6.648295958865449
posebusters_benchmark,8AAU_LH0,same_generator,DynamicBind,2,2,public_dynamicbind_relaxedFalse_rep-1,False,3.997777481486618,public_dynamicbind_relaxedFalse_rep-1,False,3.997777481486618,public_dynamicbind_relaxedFalse_rep-1,False,3.997777481486618
posebusters_benchmark,8AAU_LH0,same_generator,RFAA,2,2,public_rfaa_relaxedTrue_rep1,True,1.4836942885418989,public_rfaa_relaxedFalse_rep1,True,0.9037640445094892,public_rfaa_relaxedFalse_rep1,True,0.9037640445094892
posebusters_benchmark,8AAU_LH0,cross_generator_balanced,,4,4,public_boltz_relaxedFalse_rep1,True,0.7754803030189552,public_diffdock_relaxedFalse_rep1,True,1.2376926269833266,public_boltz_relaxedFalse_rep1,True,0.7754803030189552
posebusters_benchmark,8AAU_LH0,same_generator,Boltz,4,4,public_boltz_relaxedFalse_rep1,True,0.7754803030189552,public_boltz_relaxedFalse_rep1,True,0.7754803030189552,public_boltz_relaxedFalse_rep1,True,0.7754803030189552
posebusters_benchmark,8AAU_LH0,same_generator,Chai,4,4,public_chai_relaxedTrue_rep1,True,1.764481312717413,public_chai_relaxedFalse_rep1,True,0.9232514414820056,public_chai_relaxedFalse_rep1,True,0.9232514414820056
posebusters_benchmark,8AAU_LH0,same_generator,DiffDock,4,4,public_diffdock_relaxedFalse_rep1,True,1.2376926269833266,public_diffdock_relaxedFalse_rep2,True,1.0571154954595745,public_diffdock_relaxedTrue_rep2,True,1.0571154954595745
posebusters_benchmark,8AAU_LH0,same_generator,NeuralPlexer,4,4,public_neuralplexer_relaxedFalse_rep3,False,6.648295958865449,public_neuralplexer_relaxedFalse_rep1,False,6.602586713890583,public_neuralplexer_relaxedFalse_rep1,False,6.602586713890583
posebusters_benchmark,8AAU_LH0,same_generator,DynamicBind,4,2,public_dynamicbind_relaxedFalse_rep-1,False,3.997777481486618,public_dynamicbind_relaxedFalse_rep-1,False,3.997777481486618,public_dynamicbind_relaxedFalse_rep-1,False,3.997777481486618
posebusters_benchmark,8AAU_LH0,same_generator,RFAA,4,2,public_rfaa_relaxedTrue_rep1,True,1.4836942885418989,public_rfaa_relaxedFalse_rep1,True,0.9037640445094892,public_rfaa_relaxedFalse_rep1,True,0.9037640445094892
posebusters_benchmark,8AAU_LH0,cross_generator_balanced,,8,8,public_boltz_relaxedFalse_rep1,True,0.7754803030189552,public_diffdock_relaxedFalse_rep1,True,1.2376926269833266,public_boltz_relaxedFalse_rep1,True,0.7754803030189552
posebusters_benchmark,8AAU_LH0,same_generator,Boltz,8,8,public_boltz_relaxedFalse_rep1,True,0.7754803030189552,public_boltz_relaxedFalse_rep1,True,0.7754803030189552,public_boltz_relaxedFalse_rep1,True,0.7754803030189552
posebusters_benchmark,8AAU_LH0,same_generator,Chai,8,7,public_chai_relaxedTrue_rep1,True,1.764481312717413,public_chai_relaxedFalse_rep1,True,0.9232514414820056,Chai-1 full receptor s5/t200,True,0.9043627797453524
posebusters_benchmark,8AAU_LH0,same_generator,DiffDock,8,7,public_diffdock_relaxedFalse_rep1,True,1.2376926269833266,public_diffdock_relaxedFalse_rep2,True,1.0571154954595745,DiffDock-L default s10/t20,True,0.7873552186722139
posebusters_benchmark,8AAU_LH0,same_generator,NeuralPlexer,8,6,public_neuralplexer_relaxedFalse_rep3,False,6.648295958865449,public_neuralplexer_relaxedFalse_rep1,False,6.602586713890583,public_neuralplexer_relaxedTrue_rep2,False,6.232519028034717
posebusters_benchmark,8AAU_LH0,same_generator,DynamicBind,8,2,public_dynamicbind_relaxedFalse_rep-1,False,3.997777481486618,public_dynamicbind_relaxedFalse_rep-1,False,3.997777481486618,public_dynamicbind_relaxedFalse_rep-1,False,3.997777481486618
posebusters_benchmark,8AAU_LH0,same_generator,RFAA,8,2,public_rfaa_relaxedTrue_rep1,True,1.4836942885418989,public_rfaa_relaxedFalse_rep1,True,0.9037640445094892,public_rfaa_relaxedFalse_rep1,True,0.9037640445094892
posebusters_benchmark,8AAU_LH0,cross_generator_balanced,,16,16,public_boltz_relaxedFalse_rep1,True,0.7754803030189552,public_diffdock_relaxedFalse_rep1,True,1.2376926269833266,public_boltz_relaxedFalse_rep1,True,0.7754803030189552
posebusters_benchmark,8AAU_LH0,same_generator,Boltz,16,14,public_boltz_relaxedFalse_rep1,True,0.7754803030189552,public_boltz_ss_relaxedFalse_rep3,True,0.7947310698175407,public_boltz_relaxedFalse_rep1,True,0.7754803030189552
posebusters_benchmark,8AAU_LH0,same_generator,Chai,16,7,public_chai_relaxedTrue_rep1,True,1.764481312717413,public_chai_relaxedFalse_rep1,True,0.9232514414820056,Chai-1 full receptor s5/t200,True,0.9043627797453524
posebusters_benchmark,8AAU_LH0,same_generator,DiffDock,16,7,public_diffdock_relaxedFalse_rep1,True,1.2376926269833266,public_diffdock_relaxedFalse_rep2,True,1.0571154954595745,DiffDock-L default s10/t20,True,0.7873552186722139
posebusters_benchmark,8AAU_LH0,same_generator,NeuralPlexer,16,6,public_neuralplexer_relaxedFalse_rep3,False,6.648295958865449,public_neuralplexer_relaxedFalse_rep1,False,6.602586713890583,public_neuralplexer_relaxedTrue_rep2,False,6.232519028034717
posebusters_benchmark,8AAU_LH0,same_generator,DynamicBind,16,2,public_dynamicbind_relaxedFalse_rep-1,False,3.997777481486618,public_dynamicbind_relaxedFalse_rep-1,False,3.997777481486618,public_dynamicbind_relaxedFalse_rep-1,False,3.997777481486618
posebusters_benchmark,8AAU_LH0,same_generator,RFAA,16,2,public_rfaa_relaxedTrue_rep1,True,1.4836942885418989,public_rfaa_relaxedFalse_rep1,True,0.9037640445094892,public_rfaa_relaxedFalse_rep1,True,0.9037640445094892
posebusters_benchmark,8AAU_LH0,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.7754803030189552,public_diffdock_relaxedFalse_rep2,True,1.0571154954595745,public_boltz_relaxedFalse_rep1,True,0.7754803030189552
posebusters_benchmark,8AAU_LH0,same_generator,Boltz,32,14,public_boltz_relaxedFalse_rep1,True,0.7754803030189552,public_boltz_ss_relaxedFalse_rep3,True,0.7947310698175407,public_boltz_relaxedFalse_rep1,True,0.7754803030189552
posebusters_benchmark,8AAU_LH0,same_generator,Chai,32,7,public_chai_relaxedTrue_rep1,True,1.764481312717413,public_chai_relaxedFalse_rep1,True,0.9232514414820056,Chai-1 full receptor s5/t200,True,0.9043627797453524
posebusters_benchmark,8AAU_LH0,same_generator,DiffDock,32,7,public_diffdock_relaxedFalse_rep1,True,1.2376926269833266,public_diffdock_relaxedFalse_rep2,True,1.0571154954595745,DiffDock-L default s10/t20,True,0.7873552186722139
posebusters_benchmark,8AAU_LH0,same_generator,NeuralPlexer,32,6,public_neuralplexer_relaxedFalse_rep3,False,6.648295958865449,public_neuralplexer_relaxedFalse_rep1,False,6.602586713890583,public_neuralplexer_relaxedTrue_rep2,False,6.232519028034717
posebusters_benchmark,8AAU_LH0,same_generator,DynamicBind,32,2,public_dynamicbind_relaxedFalse_rep-1,False,3.997777481486618,public_dynamicbind_relaxedFalse_rep-1,False,3.997777481486618,public_dynamicbind_relaxedFalse_rep-1,False,3.997777481486618
posebusters_benchmark,8AAU_LH0,same_generator,RFAA,32,2,public_rfaa_relaxedTrue_rep1,True,1.4836942885418989,public_rfaa_relaxedFalse_rep1,True,0.9037640445094892,public_rfaa_relaxedFalse_rep1,True,0.9037640445094892
posebusters_benchmark,8AEM_LVF,cross_generator_balanced,,1,1,public_boltz_relaxedFalse_rep1,False,2.7083895343912388,public_boltz_relaxedFalse_rep1,False,2.7083895343912388,public_boltz_relaxedFalse_rep1,False,2.7083895343912388
posebusters_benchmark,8AEM_LVF,same_generator,Boltz,1,1,public_boltz_relaxedFalse_rep1,False,2.7083895343912388,public_boltz_relaxedFalse_rep1,False,2.7083895343912388,public_boltz_relaxedFalse_rep1,False,2.7083895343912388
posebusters_benchmark,8AEM_LVF,same_generator,Chai,1,1,public_chai_relaxedFalse_rep1,False,16.63743373097038,public_chai_relaxedFalse_rep1,False,16.63743373097038,public_chai_relaxedFalse_rep1,False,16.63743373097038
posebusters_benchmark,8AEM_LVF,same_generator,DiffDock,1,1,public_diffdock_relaxedFalse_rep1,False,15.14640167775324,public_diffdock_relaxedFalse_rep1,False,15.14640167775324,public_diffdock_relaxedFalse_rep1,False,15.14640167775324
posebusters_benchmark,8AEM_LVF,same_generator,NeuralPlexer,1,1,public_neuralplexer_relaxedFalse_rep3,False,32.562105807565295,public_neuralplexer_relaxedFalse_rep3,False,32.562105807565295,public_neuralplexer_relaxedFalse_rep3,False,32.562105807565295
posebusters_benchmark,8AEM_LVF,same_generator,DynamicBind,1,1,public_dynamicbind_relaxedFalse_rep-1,False,15.180287812463591,public_dynamicbind_relaxedFalse_rep-1,False,15.180287812463591,public_dynamicbind_relaxedFalse_rep-1,False,15.180287812463591
posebusters_benchmark,8AEM_LVF,same_generator,RFAA,1,1,public_rfaa_relaxedTrue_rep1,False,14.896011360298896,public_rfaa_relaxedTrue_rep1,False,14.896011360298896,public_rfaa_relaxedTrue_rep1,False,14.896011360298896
posebusters_benchmark,8AEM_LVF,cross_generator_balanced,,2,2,public_boltz_relaxedFalse_rep1,False,2.7083895343912388,public_boltz_relaxedFalse_rep1,False,2.7083895343912388,public_boltz_relaxedFalse_rep1,False,2.7083895343912388
posebusters_benchmark,8AEM_LVF,same_generator,Boltz,2,2,public_boltz_relaxedFalse_rep1,False,2.7083895343912388,public_boltz_relaxedFalse_rep1,False,2.7083895343912388,public_boltz_relaxedFalse_rep1,False,2.7083895343912388
posebusters_benchmark,8AEM_LVF,same_generator,Chai,2,2,public_chai_relaxedFalse_rep1,False,16.63743373097038,public_chai_relaxedFalse_rep1,False,16.63743373097038,public_chai_relaxedFalse_rep1,False,16.63743373097038
posebusters_benchmark,8AEM_LVF,same_generator,DiffDock,2,2,public_diffdock_relaxedFalse_rep1,False,15.14640167775324,public_diffdock_relaxedFalse_rep1,False,15.14640167775324,public_diffdock_relaxedFalse_rep1,False,15.14640167775324
posebusters_benchmark,8AEM_LVF,same_generator,NeuralPlexer,2,2,public_neuralplexer_relaxedFalse_rep3,False,32.562105807565295,public_neuralplexer_relaxedFalse_rep3,False,32.562105807565295,public_neuralplexer_relaxedTrue_rep1,False,29.796208452470538
posebusters_benchmark,8AEM_LVF,same_generator,DynamicBind,2,2,public_dynamicbind_relaxedFalse_rep-1,False,15.180287812463591,public_dynamicbind_relaxedTrue_rep-1,False,15.180287812463591,public_dynamicbind_relaxedFalse_rep-1,False,15.180287812463591
posebusters_benchmark,8AEM_LVF,same_generator,RFAA,2,2,public_rfaa_relaxedTrue_rep1,False,14.896011360298896,public_rfaa_relaxedFalse_rep1,False,14.770912180363132,public_rfaa_relaxedFalse_rep1,False,14.770912180363132
posebusters_benchmark,8AEM_LVF,cross_generator_balanced,,4,4,public_boltz_relaxedFalse_rep1,False,2.7083895343912388,public_boltz_relaxedFalse_rep1,False,2.7083895343912388,public_boltz_relaxedFalse_rep1,False,2.7083895343912388
posebusters_benchmark,8AEM_LVF,same_generator,Boltz,4,4,public_boltz_relaxedFalse_rep1,False,2.7083895343912388,public_boltz_relaxedFalse_rep2,False,2.865474382393576,public_boltz_relaxedFalse_rep1,False,2.7083895343912388
posebusters_benchmark,8AEM_LVF,same_generator,Chai,4,4,public_chai_relaxedFalse_rep1,False,16.63743373097038,public_chai_relaxedFalse_rep1,False,16.63743373097038,public_chai_relaxedFalse_rep1,False,16.63743373097038
posebusters_benchmark,8AEM_LVF,same_generator,DiffDock,4,4,public_diffdock_relaxedFalse_rep1,False,15.14640167775324,public_diffdock_relaxedFalse_rep1,False,15.14640167775324,public_diffdock_relaxedTrue_rep2,False,15.130191465309457
posebusters_benchmark,8AEM_LVF,same_generator,NeuralPlexer,4,4,public_neuralplexer_relaxedFalse_rep3,False,32.562105807565295,public_neuralplexer_relaxedFalse_rep3,False,32.562105807565295,public_neuralplexer_relaxedTrue_rep1,False,29.796208452470538
